,DMA1_pat,DMA2_pat,DMA3_pat,DMA4_pat,DMA5_pat
68,0.6078442817387224,0.5592307737195278,0.4953590204874359,0.5084540439841934,0.5016987898231806
69,0.5156392801404224,0.4645761414452711,0.4776340462669324,0.49529933278707977,0.4902142695454153
70,0.4301467905822323,0.41160949442730804,0.3844019321934235,0.4079568863076643,0.45729416024360986
71,0.5339833303514253,0.5605707168358701,0.4788887017465237,0.487879125315396,0.5272345672035956
72,0.44716070144295256,0.46320271211035113,0.4274394005643098,0.43593444761848316,0.5081888893550001
73,0.35067310350287006,0.3583469376284548,0.3820912403251469,0.331032153284718,0.38456260367412765
74,0.351477968960305,0.3389842931658304,0.30707452538088187,0.35827832808653526,0.36279027914445755
75,0.3501052145817097,0.3739343978295754,0.3560108874165874,0.33427290424962475,0.3775386259019079
76,0.45118811529477615,0.45624186864887994,0.4454615264962913,0.4080968347799427,0.4382310083168401
77,0.5176116378531602,0.5421833447497867,0.5143253446534981,0.5753589870423695,0.5203057451827432
78,0.6881475093817904,0.65355361915911,0.6577605223604243,0.6279958259758105,0.6518754405757661
79,0.7641325117549906,0.7745718026444743,0.7723802812484643,0.7230783554530955,0.7897423655680154
80,0.7120910730433005,0.728906632206553,0.8165023873587205,0.7420275356567785,0.6693262098173981
81,0.5808513252686844,0.6977799360170196,0.7017673653080883,0.6559302449967612,0.6300221782467029
82,0.5282891532002789,0.6401390237447178,0.6012548866952292,0.5948946659930558,0.5927337583199216
83,0.634398704293996,0.6473279188355108,0.5755842060254276,0.5786275031348204,0.6014248922065458
84,0.5683267201452314,0.5535560212734953,0.4596276782817797,0.5229616951160645,0.5238941713251892
85,0.5037348229388031,0.5129912627740314,0.44592902310777816,0.5097811009543752,0.5246853944389888
86,0.510520920560291,0.5382594987289143,0.4926253164378777,0.47326324903963274,0.48648692417541395
87,0.6167344718591767,0.5041649300576215,0.4756315021481583,0.49992070546371936,0.526739445942121
88,0.543650337349217,0.5468906379920984,0.538949588602819,0.5539912318783657,0.559391481046094
89,0.6110812625277191,0.5585623695714707,0.5698050606777525,0.584691963784113,0.566178418128789
90,0.6315003925525686,0.5447554404156949,0.5281130867675677,0.5060685260240347,0.5337145154835092
91,0.5820413082899241,0.5002465259871739,0.5386963774558207,0.5643524617432343,0.5498617871318235
92,0.5158924870050691,0.4746724689886055,0.46483448377003445,0.4959648219112615,0.5231413518587693
93,0.4404037249380965,0.4966469780915399,0.527115030828705,0.48592296987038053,0.44466317018185825
94,0.4020383316674568,0.40906786538613055,0.43251821054707285,0.4879176147740056,0.400256094860565
95,0.5105108279871613,0.5419005408653271,0.5647936105568645,0.599148933226464,0.5821884349180364
96,0.4994026349366568,0.4946322288621963,0.47439761776264855,0.4453951769408485,0.5054867563012971
97,0.3424499046037189,0.3644400296195361,0.33197868215717674,0.33953783894289485,0.33288331537117144
98,0.3392711806972868,0.3585346576646691,0.33996939013720384,0.35330794438888924,0.34966622426527094
99,0.35332402477652103,0.395296581633259,0.3603553663553239,0.34410120239590836,0.3359085169514835
100,0.3933206229688547,0.4094926209576597,0.44171790877982503,0.39459638721982504,0.42738864109344765
101,0.5737663721400027,0.5715004145127317,0.5271001815413419,0.5558271617125091,0.5996759617002556
102,0.6114074510509147,0.6459286043773405,0.6790266982857743,0.6268558246152768,0.6713264853280003
103,0.7303811278616155,0.8157738274674917,0.7175107493486984,0.7513186866391091,0.7252375148417879
104,0.6973468044072139,0.7185613281569065,0.746891001773314,0.678923351733976,0.6984148762892156
105,0.6419564593403181,0.6866701634702511,0.6527433122573779,0.7144677736263263,0.6685497154006157
106,0.6265293442077865,0.6273822660506362,0.6262876247963814,0.6031201863257811,0.6100079306012823
107,0.6421558954327222,0.6247100060955735,0.6372636829107751,0.594155865160078,0.6206728964424402
108,0.5609143977286384,0.5922480788778577,0.5588458561685113,0.5509677495101604,0.6209548447381065
109,0.5089075888559665,0.46584761085204435,0.5039979597806428,0.5370547719625981,0.4446302787348902
110,0.5562288106497102,0.5259057884842885,0.4418422407844064,0.5232848667586879,0.5209143287764748
111,0.47415715923454815,0.5550118977586238,0.46229948850236097,0.5399082372147056,0.4775990998732438
112,0.5850647953024162,0.5458843742428907,0.5325888343558701,0.6227273065296469,0.5754983957248462
113,0.5354829605872996,0.6068639238193827,0.5236395187482185,0.6083911973369854,0.5028334453286473
114,0.5427204441970163,0.5882908194982172,0.5023011588805985,0.5989813904538196,0.5977596376926526
115,0.5762938350800333,0.5656716498562087,0.5430570986994482,0.5422687824206359,0.5340328722345576
116,0.5970551333281018,0.47551542605927105,0.6074559540089031,0.5547136552613946,0.5006224306960615
117,0.4987107753105429,0.42115614925451106,0.45112434863917744,0.4690380082257915,0.46865155999493113
118,0.43624161200814715,0.41110662019708505,0.4212612930374592,0.4225110946382171,0.4164511544180074
119,0.42845909722062175,0.4481597529631766,0.42190869452306,0.4559855951178055,0.5266548312765957
120,0.4155995175003511,0.4278510779855038,0.4271845944172455,0.45046095545993936,0.47963050760362813
121,0.3640074707673615,0.34633224125765966,0.36704841989721804,0.34367250858086823,0.32145240694864874
122,0.3567428086741503,0.3629413605434965,0.32419880192878997,0.33828479741220957,0.359869752064831
123,0.3494863451660759,0.3842576514835969,0.3699037208929829,0.3700316295875957,0.3557444370976131
124,0.4507240391739157,0.4029869128160685,0.4119808744938476,0.4435818305012235,0.4026725351376177
125,0.5185669672546236,0.5212403867766393,0.5379839956109359,0.518506865405978,0.476307545630159
126,0.6374706482926915,0.6540131521445989,0.6599449191080223,0.59031583764539,0.7080165314456154
127,0.6712749124738027,0.7175698503162565,0.6959794030646446,0.6973519514379839,0.7156565608681031
128,0.6349371471684723,0.7035573839748207,0.7103203083767136,0.6918019419464128,0.7415040866412101
129,0.6694073513007304,0.7555308899643055,0.6448731511709989,0.6004229090922307,0.6208411859999647
130,0.6182846805100161,0.6713077509095566,0.6571516800428934,0.5837978379460633,0.6650788902305838
131,0.5408241241943235,0.6137555095327644,0.5750918263565891,0.6306682743536901,0.6693333465678349
132,0.532319874521518,0.5820076297305161,0.6064913759935262,0.5473616193301685,0.5939502218107249
133,0.5307623826217611,0.5150466518117143,0.5493613728376874,0.5066951933278792,0.5249945650651338
134,0.5371706046835943,0.5341079489440435,0.4824256231583607,0.5071142047422516,0.5204139013854199
135,0.5635382192893321,0.520829366542422,0.5252814392008618,0.5484778380671634,0.4900071018461773
136,0.548576356447702,0.5115089219307427,0.47437880289226775,0.5423725813530931,0.5937921050217283
137,0.5514746178819963,0.6185658889234857,0.5587414838357583,0.522474631157685,0.5694440905037594
138,0.5642913214519698,0.6165271903882273,0.6026493982572046,0.5164099706295598,0.5469804361307813
139,0.5308214474689684,0.580951337014349,0.6021727875199031,0.5041767542378424,0.5603182539426296
140,0.45977597111393714,0.5095059822682813,0.4965121794847685,0.5083952698374783,0.4822565153049377
141,0.4518741074255593,0.5154012306362087,0.47469339212263334,0.43800690607285847,0.3872253762684596
142,0.472231761850522,0.3569524078632945,0.41567470779091054,0.44614550126455427,0.3867260472731277
143,0.5692770813312323,0.4172483894518024,0.47856839252718786,0.43830100378747955,0.48404516254238694
144,0.4444401644012257,0.4588796038497071,0.39240023767863974,0.44800828780290036,0.43778228518763523
145,0.3598413332103004,0.34242603416469525,0.34120220985031013,0.3744058854771838,0.3238581470554237
146,0.3438404872325309,0.35148326783028827,0.3618394139920598,0.33986411685300233,0.33249715288096826
147,0.3751752294122509,0.3788184176295181,0.3683694481746915,0.3822789689637291,0.3890290717420089
148,0.42392750594236245,0.4265183121569601,0.3739563665743198,0.448444295287704,0.3981604872624567
149,0.518119829771735,0.6083092087196548,0.5250416872133273,0.5429069542140973,0.48780759427854703
150,0.5964908858483394,0.6285331359888268,0.64227811240608,0.6277873646224384,0.676134307573098
151,0.7560248264837452,0.7087940178036151,0.7993369843513811,0.7440453017439013,0.7814888999024306
152,0.5941658321365111,0.6644686174720045,0.7968131751323305,0.7250464504105127,0.791302987620317
153,0.5933841403413608,0.7138173539997341,0.6766005175817748,0.643922829332468,0.62207554659151
154,0.6024292266132707,0.6722513254490521,0.654283579214634,0.5938017841874399,0.7040673944182237
155,0.5546397756604793,0.6129817883562688,0.5771576101359708,0.5792786923949249,0.5785724306841231
156,0.528821390218057,0.6481339744560913,0.5664817072798994,0.5571426586103748,0.5954797000887735
157,0.49302558842661237,0.5132345754200318,0.4912815020854508,0.47932625374518184,0.4751736800873237
158,0.5578252767399591,0.523397620709127,0.45968040537261834,0.5217742236901524,0.45857187256709936
159,0.4981401234310813,0.5305855635848352,0.4893700708547805,0.4921998444810022,0.5556076906328387
160,0.5387345261108164,0.5609882228011068,0.5322420664940012,0.534798040901045,0.5157652925527098
161,0.5404985985696885,0.5507739720658624,0.5162962305879042,0.6699990791064588,0.4940994462404469
162,0.5437619860533706,0.6270715122503219,0.4928264782138176,0.5740735961174698,0.5804019178573959
163,0.5792298150692274,0.48571660036007536,0.5240889629585832,0.5277976448007845,0.5472087187300579
164,0.5372420064833398,0.5280885653067662,0.5071098824154051,0.5144453477857668,0.5011511537341585
165,0.4662560547909364,0.4439322683509247,0.4747703977323975,0.5025234154636192,0.42313770000913886
166,0.4501354749075486,0.4617064852157583,0.4250951850894857,0.43976980057885684,0.3863371394356416
167,0.5207084693600796,0.46391290597215173,0.5379476709732312,0.46556868844352634,0.5131634064757669
168,0.4698570407936851,0.45730318152220495,0.5238738696873595,0.5019578272604486,0.4776817442692434
169,0.36767944191875546,0.36932655489422384,0.3643530424267259,0.34552333086285825,0.3439207183155256
170,0.34171922886134914,0.3326391025203328,0.37792735909147285,0.3561244636607773,0.3395436143511437
171,0.37766130260628117,0.40199149377621035,0.38085142660505733,0.3685088018812429,0.38478630465504526
172,0.4350828396183518,0.43839078003791526,0.4484417791709438,0.4120698078163147,0.46564915669271334
173,0.548905293218064,0.4790553341981798,0.5294971239608316,0.5198308881325019,0.4734540189104164
174,0.6092457335668438,0.6761917761814465,0.6223398532121759,0.645746734429066,0.6479217132454048
175,0.6982907887978888,0.7480821398971264,0.6928927248453026,0.7467887954954836,0.70268743511544
176,0.7655848882498903,0.7378651191829404,0.6436241667335123,0.7175839092360287,0.8095056627600274
177,0.7024253884168932,0.6755511822289361,0.6560507072317572,0.6926696248536554,0.6784774206117851
178,0.626051911560671,0.6856949262734503,0.5704200908160141,0.6268262271904333,0.5355300077798374
179,0.6470596623670363,0.6685896601042709,0.5937504823560458,0.5755769926488757,0.5670461757685448
180,0.5915891121802529,0.5593983233733815,0.5194204963210607,0.5555642558156052,0.5823699475909836
181,0.5364196297185636,0.5374469589529852,0.46461274835535304,0.4925825868308971,0.4667234108662909
182,0.5358597847659429,0.5170172571199528,0.5334830249785221,0.5665998596255037,0.5532527569274361
183,0.4931149098950565,0.5118009157813076,0.5159174243814393,0.5036245930875336,0.5381914801163202
184,0.5600383505797183,0.5496486173986166,0.5583765476412308,0.5631044195154962,0.5334854093765448
185,0.5979847805504784,0.5065175567192449,0.5400980954288028,0.4956780396388338,0.596409089045119
186,0.545332049166983,0.5659937354998344,0.5123981880629319,0.5414048970052723,0.5881032538235499
187,0.6111179216674814,0.5762873167023821,0.5520443499095931,0.5705041929726234,0.49593260405665673
188,0.5407991058586692,0.5413619704398092,0.4976707944647705,0.5506075211456481,0.4938769314798589
189,0.5288130771535899,0.493221957292508,0.5038578003468082,0.50038091511387,0.48199948533248116
190,0.44996559324133256,0.5280210056784596,0.44361270920843227,0.49798707351786203,0.4546447859373288
191,0.5021796495229928,0.49201613941444716,0.49470784018051056,0.46874267143961595,0.4916269219348048
192,0.479900723126656,0.4534366781228416,0.43903234794745416,0.47334468738658453,0.4664868993259446
193,0.34434980578769026,0.3385348311618224,0.31582555381995464,0.338993906165637,0.3355492769265778
194,0.3144559821641814,0.37954074304418306,0.3112614561627225,0.3392539632430858,0.32845122448588354
195,0.34379906235486307,0.3882858040225943,0.3548360371583691,0.40332932948827405,0.3890861977047162
196,0.40349811940783165,0.3785617593906445,0.4169713256184546,0.4326302770346791,0.38808367121418785
197,0.5121686424625499,0.5623907324358886,0.5164340972139922,0.529600569797226,0.5272237585768287
198,0.6700822329376533,0.6955855075158712,0.7395222651715986,0.656925474725455,0.6816183629288775
199,0.6982905156134969,0.7585367396688473,0.6920243640160817,0.6217663543403094,0.7948424918260512
200,0.7084108831484434,0.7859419136250417,0.7791050355678854,0.6868852800816726,0.7166125314816263
201,0.6821332840669452,0.6727029728692863,0.7114670121357145,0.7335384709284567,0.7030027043229822
202,0.6784277795793708,0.6276282102660549,0.6584012569056672,0.6495596938356706,0.6195173147147681
203,0.610744186081595,0.664224315247177,0.6537880862781242,0.6293831630877483,0.5637855009423981
204,0.6015567586908703,0.5729057086648102,0.5472884444844148,0.5686160561968333,0.4819556680395051
205,0.47934883624856145,0.5122416581395528,0.5075871752874249,0.48622761441322354,0.5202461363773173
206,0.518526383718172,0.513062223926303,0.46480659568968197,0.5254816453487204,0.5439305802508241
207,0.5560912134221269,0.6045812447935888,0.5188327613756764,0.516626313704479,0.5506176046690473
208,0.5578478256215033,0.5618276138843409,0.5905547154331162,0.5960008059788745,0.5724388656475927
209,0.5167542389350414,0.555707887639229,0.5419570281382333,0.5043255667909788,0.5415938794137561
210,0.5526432952644099,0.611263490930284,0.5171309553365921,0.5310683477663812,0.5995591933696555
211,0.5792967548104733,0.6427571703605154,0.5437697794335351,0.5814770231059808,0.5525404219152417
212,0.5094511659669926,0.5534732858844924,0.5595068832072072,0.544045096769715,0.5397021330156682
213,0.42770838635602715,0.5509943813279619,0.46773404810040226,0.39260739492376745,0.43443841406738565
214,0.4301573714952903,0.42030196828781824,0.4100207628471156,0.4353564946277501,0.4085387283200894
215,0.49770724523949444,0.523545924530876,0.5288988123102986,0.5952635515612364,0.4903262003393514
216,0.4307633065962638,0.47391350326473336,0.41700914547954515,0.44065869237793115,0.43215799183974324
217,0.34284673635698937,0.3314883564222986,0.34661266243224664,0.3240698323429521,0.3098419696385753
218,0.34018821832614443,0.317171071503832,0.3370798919814917,0.3426085530170377,0.35174856586592834
219,0.36136105518435635,0.3686025588651252,0.36113551648439524,0.37502166880197274,0.36181619307462676
220,0.42017804101024386,0.424629957496681,0.3969429313610885,0.44492991292913664,0.39396846453517437
221,0.531481061643689,0.5184930932577645,0.5661366282002733,0.4828529115008952,0.48773271523821266
222,0.6660866661498347,0.6171526651076512,0.7002655680510199,0.7333190904976602,0.7341621890660669
223,0.7350093719122135,0.7267304037345139,0.6920500378089125,0.6552101249072652,0.7013143633097902
224,0.6677304847358094,0.7529154627965199,0.6927792347718726,0.7421124874003744,0.6663390783490953
225,0.7699329481049975,0.7390909623851294,0.6513043957836601,0.6038532410198513,0.6557160732397302
226,0.6261682119223866,0.6918929283203279,0.6121981016258697,0.610022762026781,0.6478012722045209
227,0.6080613072059788,0.5897745874697714,0.546091386992325,0.5611416234402118,0.5946121365290771
228,0.5162353055566342,0.5921603771030881,0.5405355024129269,0.5710641088727103,0.5755269974145764
229,0.538879086685764,0.4698604093485461,0.5093868907136784,0.46266702247869645,0.5332923462472509
230,0.5467174068132893,0.5805223337060805,0.5257845744287654,0.5151707688008805,0.505931031612789
231,0.5534791483328904,0.5808825470207684,0.5755751366667228,0.5456708147731785,0.5750176892019935
232,0.5544982082646217,0.5411520902708706,0.5481944922528112,0.609732274211202,0.5405022390715285
233,0.6407157157748932,0.5902392587566401,0.5417950983073879,0.5922381652628987,0.6203997647298739
234,0.6091123872533778,0.5757010506847495,0.5083968752941617,0.5305056333297434,0.5789349265239815
235,0.5219761688599363,0.5612113926375113,0.5305971851585887,0.5603553996241529,0.5720491012486677
236,0.46668032880354104,0.5839854722015446,0.43517704540454594,0.5351976663798994,0.5595336030536571
237,0.44716820132627405,0.47598215264883437,0.45875119729097646,0.4649244678903878,0.4662023398677361
238,0.4658533244978479,0.48864161488595603,0.456300812566742,0.41479249411578917,0.40650242394270847
239,0.544637025777333,0.4692593624696988,0.4396134778299876,0.5169517109467867,0.5134411653524024
240,0.4958243117353612,0.4616359563588586,0.4294627786621496,0.39450605612613343,0.47224288631828615
241,0.3871326501891483,0.3258144822700853,0.33119789818658807,0.3451528937754537,0.3585783773622085
242,0.3721785183849049,0.316682521648267,0.3461579872308405,0.3489931199727525,0.34510562105393217
243,0.35720144670642906,0.35118217443055033,0.32674813883260284,0.3734377942632464,0.38710286318094467
244,0.4265298276506812,0.45134473800566327,0.3620266441098239,0.4179986348735618,0.39617936261147146
245,0.6147596710560261,0.5396421029176722,0.46849238365473517,0.504430133223412,0.5926033362945103
246,0.6170167641398788,0.7298083951958647,0.6326695868791848,0.6400014430966817,0.5894654342806803
247,0.6795662921679171,0.826779997620582,0.738682112733497,0.6744153532701446,0.7436987295790612
248,0.7602731856050234,0.7731996830933381,0.6963435560434174,0.667859291841936,0.6724152704085594
249,0.7210500295184923,0.7079408369205091,0.6904947901431232,0.6003812747404864,0.644202147286527
250,0.6275887373638497,0.7018963180544184,0.6228027698664307,0.5448728746153182,0.6173843860169178
251,0.5943155134897083,0.6324580860987526,0.6616148797823863,0.5768663210173234,0.5829220826011313
252,0.6438324883745279,0.6297282098487265,0.6622965030377764,0.5781205109938906,0.5500432264321513
253,0.5844855109634356,0.5045572500664162,0.5513224667618796,0.46993237084106176,0.5058334922981419
254,0.4837267611974383,0.48739463782098774,0.4889036863725272,0.5270508799771761,0.5144873388115669
255,0.5262473269882924,0.5879959597611373,0.4846228927276519,0.5781610770297855,0.4822434065371117
256,0.5626247202722839,0.5756094316265579,0.5706788880132893,0.6012596198895234,0.5167046338303436
257,0.5490368883942557,0.5323526000972045,0.5396431756503556,0.5884654750781249,0.5287814941587903
258,0.5951550631814754,0.5876291150605649,0.5075733472125185,0.6092560228497708,0.5388973183401213
259,0.514701099877458,0.550235173177516,0.48785406887305877,0.5134110702184413,0.5003360338383803
260,0.5172472426161282,0.6364712792163271,0.5791141331161691,0.4989098645176869,0.534309698864971
261,0.4308506111273873,0.5484793699033135,0.4799177392763569,0.46144293874250564,0.5091095784416271
262,0.4155719281392563,0.39310714107799377,0.4259348265666331,0.4150506522980775,0.41542125166924215
263,0.561054866498567,0.5361716710663892,0.4709739822476668,0.5361326190036416,0.515803691606104
264,0.41140566808238366,0.4192140455688375,0.4027944903052877,0.45658564567734505,0.4247689748886217
265,0.3612641761746889,0.37236267040145404,0.3623906940634307,0.355502396180469,0.3141296273544406
266,0.37663400062339414,0.3980303828962461,0.3346413282594661,0.33968180184161484,0.35857717888736224
267,0.3717567609023787,0.3690569309558073,0.35389291078626345,0.37466246149655913,0.327102099872062
268,0.3823985656174351,0.45028838701520124,0.4179129666010513,0.41764768735657865,0.38254662929969363
269,0.4437104751285968,0.4987824852861508,0.5762220186944746,0.5400987947616962,0.5471313817415825
270,0.6449129806982078,0.6693014036510319,0.6288687114233006,0.6305488073256176,0.6569662117518575
271,0.7507186230756124,0.7751145920807434,0.7102344764349222,0.711742680879148,0.7263803470144393
272,0.6297399803261728,0.7838230867916224,0.7525803921265563,0.7161524948347848,0.7797393063299971
273,0.6657803498740016,0.6756385849337633,0.6513294998789249,0.6524116648444065,0.7111821414616004
274,0.6553838452834821,0.6401118880234326,0.6079326079439749,0.6193519356201045,0.6302936783910121
275,0.6043660763437024,0.5707962228749874,0.5369155714517064,0.5607459387979254,0.5962785585978276
276,0.5277670164629823,0.6122673306398378,0.6346035744807332,0.5192757223707993,0.536947573461976
277,0.5004578357232176,0.4728498810545933,0.5209800479436808,0.5842352480452047,0.47471015847212517
278,0.5254728450379771,0.49249778826009843,0.5006069129580241,0.5154810431894318,0.4530454196259347
279,0.4798342204477327,0.5218954025332492,0.5462270958190149,0.49866466562028106,0.4823515916908566
280,0.5899960755419813,0.6076760017751774,0.5652562566922337,0.5616877651892009,0.5667140886253819
281,0.6030415881210685,0.6269638103096261,0.6010650166811449,0.554794682769892,0.588145594811725
282,0.5949631927477369,0.5926496793251391,0.5921281115223628,0.5557928947571723,0.6002900658541407
283,0.5960832499166675,0.5888920547132263,0.578901607403716,0.5867723693421767,0.5790291075135339
284,0.5301000485655842,0.525118409165833,0.48372149219362354,0.5710547947038411,0.5244850462716482
285,0.44594634756558305,0.46631544676156617,0.3939101782293423,0.43683545113990885,0.5230355667369944
286,0.39385107119366797,0.4984281659985,0.4061328021778163,0.4134184593613616,0.41404877037512955
287,0.5800301611565912,0.3927621230975561,0.47342388820796827,0.3988698870821923,0.48940632106441945
288,0.41546734690616155,0.3847172144024499,0.42404231196278075,0.42835857606282063,0.44609240875899825
289,0.34192959435649345,0.36496062913602195,0.3599060227286562,0.3291960506680454,0.3565214445298427
290,0.36105222576818585,0.34039002665696394,0.33648654173075243,0.3305636685911891,0.363318290388403
291,0.39655669873126337,0.3914838499504689,0.3600544619725219,0.37090059566769273,0.3646068414411991
292,0.39596665006300463,0.40310459185412056,0.4179867523623928,0.4237236739380092,0.43495367619184294
293,0.5882314028982674,0.5114825703531151,0.5307112767661329,0.4894070473972803,0.4842476704080321
294,0.6416587668889563,0.6406702116650894,0.6396576189613177,0.689394306110649,0.7009727617890458
295,0.671221311420825,0.8405469554697157,0.707021959269725,0.7163361355605291,0.6577038440016163
296,0.7524096583778485,0.7680130084601821,0.6756229320566398,0.748157337824543,0.7003626464325585
297,0.5900841496416804,0.6592372617029184,0.5686055958491361,0.6548546611680046,0.6391517200674045
298,0.6131903759025126,0.6658888204999373,0.5812053960652209,0.6077586303262876,0.6149042274206343
